TIME,CITYCODE,PROVINCE,CITYNAME,STATIONID,LONGITUDE,LATITUDE,PM2.5(μg/m³)
2016-02-01T09:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,114
2016-02-01T09:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,113
2016-02-01T09:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,127
2016-02-01T09:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,103
2016-02-01T09:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,97
2016-02-01T09:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,115
2016-02-01T10:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,99
2016-02-01T10:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,119
2016-02-01T10:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,117
2016-02-01T10:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,115
2016-02-01T10:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,126
2016-02-01T10:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,137
2016-02-01T10:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,147
2016-02-01T10:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,104
2016-02-01T10:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,104
2016-02-01T10:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,122
2016-02-01T11:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,118
2016-02-01T11:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,131
2016-02-01T11:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,123
2016-02-01T11:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,126
2016-02-01T11:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,137
2016-02-01T11:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,149
2016-02-01T11:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,136
2016-02-01T11:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,111
2016-02-01T11:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,112
2016-02-01T11:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,148
2016-02-01T12:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,145
2016-02-01T12:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,144
2016-02-01T12:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,129
2016-02-01T12:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,156
2016-02-01T12:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,152
2016-02-01T12:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,158
2016-02-01T12:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,156
2016-02-01T12:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,109
2016-02-01T12:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,123
2016-02-01T12:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,147
