TIME,CITYCODE,PROVINCE,CITYNAME,STATIONID,LONGITUDE,LATITUDE,PM2.5(μg/m³)
2016-03-01T16:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,121
2016-03-01T16:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,114
2016-03-01T16:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,117
2016-03-01T16:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,108
2016-03-01T16:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,115
2016-03-01T16:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,123
2016-03-01T16:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,116
2016-03-01T16:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,112
2016-03-01T16:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,110
2016-03-01T16:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,113
2016-03-01T16:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,132
2016-03-01T17:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,109
2016-03-01T17:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,123
2016-03-01T17:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,102
2016-03-01T17:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,109
2016-03-01T17:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,99
2016-03-01T17:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,102
2016-03-01T17:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,111
2016-03-01T17:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,105
2016-03-01T17:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,114
2016-03-01T17:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,100
2016-03-01T17:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,112
2016-03-01T17:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,135
2016-03-01T19:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,126
2016-03-01T19:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,121
2016-03-01T19:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,118
2016-03-01T19:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,121
2016-03-01T19:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,115
2016-03-01T19:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,123
2016-03-01T19:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,125
2016-03-01T19:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,116
2016-03-01T19:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,118
2016-03-01T19:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,108
2016-03-01T19:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,127
2016-03-01T19:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,141
2016-03-01T20:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,146
2016-03-01T20:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,122
2016-03-01T20:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,147
2016-03-01T20:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,141
2016-03-01T20:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,136
2016-03-01T20:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,142
2016-03-01T20:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,136
2016-03-01T20:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,126
2016-03-01T20:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,134
2016-03-01T20:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,116
2016-03-01T20:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,144
2016-03-01T20:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,165
2016-03-01T21:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,146
2016-03-01T21:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,122
2016-03-01T21:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,147
2016-03-01T21:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,141
2016-03-01T21:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,136
2016-03-01T21:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,142
2016-03-01T21:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,136
2016-03-01T21:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,126
2016-03-01T21:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,134
2016-03-01T21:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,116
2016-03-01T21:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,144
2016-03-01T21:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,165
2016-03-01T22:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,188
2016-03-01T22:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,141
2016-03-01T22:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,183
2016-03-01T22:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,166
2016-03-01T22:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,173
2016-03-01T22:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,168
2016-03-01T22:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,177
2016-03-01T22:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,168
2016-03-01T22:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,177
2016-03-01T22:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,128
2016-03-01T22:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,179
2016-03-01T22:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,204
2016-03-01T23:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,205
2016-03-01T23:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,127
2016-03-01T23:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,198
2016-03-01T23:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,180
2016-03-01T23:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,189
2016-03-01T23:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,186
2016-03-01T23:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,185
2016-03-01T23:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,196
2016-03-01T23:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,160
2016-03-01T23:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,125
2016-03-01T23:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,197
2016-03-01T23:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,199
2016-03-02T00:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,205
2016-03-02T00:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,127
2016-03-02T00:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,198
2016-03-02T00:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,180
2016-03-02T00:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,189
2016-03-02T00:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,186
2016-03-02T00:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,185
2016-03-02T00:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,196
2016-03-02T00:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,160
2016-03-02T00:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,125
2016-03-02T00:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,197
2016-03-02T00:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,199
2016-03-02T01:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,230
2016-03-02T01:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,205
2016-03-02T01:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,207
2016-03-02T01:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,200
2016-03-02T01:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,199
2016-03-02T01:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,168
2016-03-02T01:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,173
2016-03-02T01:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,231
2016-03-02T01:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,136
2016-03-02T01:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,127
2016-03-02T01:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,174
2016-03-02T01:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,165
2016-03-02T02:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,232
2016-03-02T02:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,169
2016-03-02T02:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,179
2016-03-02T02:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,211
2016-03-02T02:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,209
2016-03-02T02:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,153
2016-03-02T02:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,153
2016-03-02T02:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,233
2016-03-02T02:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,127
2016-03-02T02:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,130
2016-03-02T02:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,205
2016-03-02T02:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,169
2016-03-02T03:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,247
2016-03-02T03:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,136
2016-03-02T03:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,178
2016-03-02T03:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,223
2016-03-02T03:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,227
2016-03-02T03:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,158
2016-03-02T03:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,154
2016-03-02T03:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,208
2016-03-02T03:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,131
2016-03-02T03:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,135
2016-03-02T03:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,206
2016-03-02T03:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,162
2016-03-02T04:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,228
2016-03-02T04:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,130
2016-03-02T04:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,197
2016-03-02T04:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,235
2016-03-02T04:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,227
2016-03-02T04:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,173
2016-03-02T04:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,158
